Date,Time,Enviro Temp,Bean Temp,Enviro SP,Ramp Rate,CoolingFan,BeanDrop
13-02-2014,16:19:05,94.9,95,  0.0 F,0,Off,Off
13-02-2014,16:19:10,97,97,  0.0 F,0,Off,Off
13-02-2014,16:19:15,98.8,98.9,  0.0 F,0,Off,Off
13-02-2014,16:19:20,100.4,100.8,  0.0 F,0,Off,Off
13-02-2014,16:19:25,102,102.5,  0.0 F,0,Off,Off
13-02-2014,16:19:30,103.5,104.2,  0.0 F,0,Off,Off
13-02-2014,16:19:35,105.1,106,  0.0 F,0,Off,Off
13-02-2014,16:19:40,106.6,107.8,  0.0 F,0,Off,Off
13-02-2014,16:19:45,108,109.5,  0.0 F,0,Off,Off
13-02-2014,16:19:50,109.4,111.1,  0.0 F,0,Off,Off
13-02-2014,16:19:55,110.7,112.5,  0.0 F,0,Off,Off
13-02-2014,16:20:00,111.5,113.4,  0.0 F,0,Off,Off
13-02-2014,16:20:05,113.2,114.4,  0.0 F,0,Off,Off
13-02-2014,16:20:10,114.4,115.7,  0.0 F,0,Off,Off
13-02-2014,16:20:15,115.6,116.7,  0.0 F,0,Off,Off
13-02-2014,16:20:20,116.8,117.6,  0.0 F,0,Off,Off
13-02-2014,16:20:25,118.2,118.6,  0.0 F,0,Off,Off
13-02-2014,16:20:30,119.5,119.5,  0.0 F,0,Off,Off
13-02-2014,16:20:35,120.6,120.2,  0.0 F,0,Off,Off
13-02-2014,16:20:40,121.9,121.2,  0.0 F,0,Off,Off
13-02-2014,16:20:45,122.8,122.2,  0.0 F,0,Off,Off
13-02-2014,16:20:50,123.4,122.8,  0.0 F,0,Off,Off
13-02-2014,16:20:55,124.4,123.8,  0.0 F,0,Off,Off
13-02-2014,16:21:00,125.1,124.7,  0.0 F,0,Off,Off
13-02-2014,16:21:05,125.9,125.7,  0.0 F,0,Off,Off
13-02-2014,16:21:10,126.8,126.6,  0.0 F,0,Off,Off
13-02-2014,16:21:15,127.6,127.5,  0.0 F,0,Off,Off
13-02-2014,16:21:20,128.5,128.2,  0.0 F,0,Off,Off
13-02-2014,16:21:25,129.4,129,  0.0 F,0,Off,Off
13-02-2014,16:21:30,130.6,129.9,  0.0 F,0,Off,Off
13-02-2014,16:21:35,132,130.8,  0.0 F,0,Off,Off
13-02-2014,16:21:40,133,131.4,  0.0 F,0,Off,Off
13-02-2014,16:21:45,133.2,132.2,  0.0 F,0,Off,Off
13-02-2014,16:21:50,133.6,133,  0.0 F,0,Off,Off
13-02-2014,16:21:55,134.1,133.9,  0.0 F,0,Off,Off
13-02-2014,16:22:00,134.9,135,  0.0 F,0,Off,Off
13-02-2014,16:22:05,135.6,136.1,  0.0 F,0,Off,Off
13-02-2014,16:22:10,136.2,137.1,  0.0 F,0,Off,Off
13-02-2014,16:22:15,136.7,138,  0.0 F,0,Off,Off
13-02-2014,16:22:20,138.1,139.3,  0.0 F,0,Off,Off
13-02-2014,16:22:25,139,140.3,  0.0 F,0,Off,Off
13-02-2014,16:22:30,139.7,141.1,  0.0 F,0,Off,Off
13-02-2014,16:22:35,140.7,142,  0.0 F,0,Off,Off
13-02-2014,16:22:40,141.7,142.9,  0.0 F,0,Off,Off
13-02-2014,16:22:45,142.9,143.5,  0.0 F,0,Off,Off
13-02-2014,16:22:50,143.9,144,420.0 F,0,Off,Off
13-02-2014,16:22:55,146.2,145.1,420.0 F,0,Off,Off
13-02-2014,16:23:00,156.1,151.7,420.0 F,0,Off,Off
13-02-2014,16:23:05,167.2,160.6,420.0 F,0,Off,Off
13-02-2014,16:23:10,177.9,169,420.0 F,0,Off,Off
13-02-2014,16:23:15,187.2,176.7,420.0 F,0,Off,Off
13-02-2014,16:23:20,196.1,184.8,420.0 F,0,Off,Off
13-02-2014,16:23:25,204.1,191.9,420.0 F,0,Off,Off
13-02-2014,16:23:30,211.3,198.9,420.0 F,0,Off,Off
13-02-2014,16:23:35,218.3,205.1,420.0 F,0,Off,Off
13-02-2014,16:23:40,224.7,211.3,420.0 F,0,Off,Off
13-02-2014,16:23:45,230.3,217.4,420.0 F,0,Off,Off
13-02-2014,16:23:50,236.1,223.2,420.0 F,0,Off,Off
13-02-2014,16:23:55,241,228.4,420.0 F,0,Off,Off
13-02-2014,16:24:00,245.5,233.3,420.0 F,0,Off,Off
13-02-2014,16:24:05,250,237.9,420.0 F,0,Off,Off
13-02-2014,16:24:10,254.5,242.9,420.0 F,0,Off,Off
13-02-2014,16:24:15,258.5,248,420.0 F,0,Off,Off
13-02-2014,16:24:20,262.4,252.9,420.0 F,0,Off,Off
13-02-2014,16:24:25,266.1,257,420.0 F,0,Off,Off
13-02-2014,16:24:30,269.3,260.8,420.0 F,0,Off,Off
13-02-2014,16:24:35,272.8,264.6,420.0 F,0,Off,Off
13-02-2014,16:24:40,276.4,268.8,420.0 F,0,Off,Off
13-02-2014,16:24:45,280,272.8,420.0 F,0,Off,Off
13-02-2014,16:24:50,284,276.6,420.0 F,0,Off,Off
13-02-2014,16:24:55,287.3,280.3,420.0 F,0,Off,Off
13-02-2014,16:25:00,290.5,283.3,420.0 F,0,Off,Off
13-02-2014,16:25:05,293.7,286.9,420.0 F,0,Off,Off
13-02-2014,16:25:10,296.7,290.3,420.0 F,0,Off,Off
13-02-2014,16:25:15,299.7,293.8,420.0 F,0,Off,Off
13-02-2014,16:25:20,302.2,296.7,420.0 F,0,Off,Off
13-02-2014,16:25:25,305,299.5,420.0 F,0,Off,Off
13-02-2014,16:25:30,308,302.4,420.0 F,0,Off,Off
13-02-2014,16:25:35,310.9,305.5,420.0 F,0,Off,Off
13-02-2014,16:25:40,313.9,309,420.0 F,0,Off,Off
13-02-2014,16:25:45,316.6,311.8,420.0 F,0,Off,Off
13-02-2014,16:25:50,319.6,314.2,420.0 F,0,Off,Off
13-02-2014,16:25:55,319.5,314.9,420.0 F,0,Off,Off
13-02-2014,16:26:00,315.9,312.3,420.0 F,0,Off,Off
13-02-2014,16:26:05,316.6,312.1,420.0 F,0,Off,Off
13-02-2014,16:26:10,320.2,315.6,420.0 F,0,Off,Off
13-02-2014,16:26:15,323.7,319.1,420.0 F,0,Off,Off
13-02-2014,16:26:20,327.6,323,420.0 F,0,Off,Off
13-02-2014,16:26:25,331.5,326.8,420.0 F,0,Off,Off
13-02-2014,16:26:30,335.4,331,420.0 F,0,Off,Off
13-02-2014,16:26:35,339.9,334.6,420.0 F,0,Off,Off
13-02-2014,16:26:40,343.3,338.2,420.0 F,0,Off,Off
13-02-2014,16:26:45,346.3,341.6,420.0 F,0,Off,Off
13-02-2014,16:26:50,349.2,345,420.0 F,0,Off,Off
13-02-2014,16:26:55,352.4,348.1,420.0 F,0,Off,Off
13-02-2014,16:27:00,354.9,351.1,420.0 F,0,Off,Off
13-02-2014,16:27:05,357.8,354.2,420.0 F,0,Off,Off
13-02-2014,16:27:10,360.7,357,420.0 F,0,Off,Off
13-02-2014,16:27:15,363.3,359.6,420.0 F,0,Off,Off
13-02-2014,16:27:20,365.8,362.4,420.0 F,0,Off,Off
13-02-2014,16:27:25,368.6,365.1,420.0 F,0,Off,Off
13-02-2014,16:27:30,371.3,367.9,420.0 F,0,Off,Off
13-02-2014,16:27:35,373.9,370.6,420.0 F,0,Off,Off
13-02-2014,16:27:40,376.5,373.3,420.0 F,0,Off,Off
13-02-2014,16:27:45,378.9,375.5,420.0 F,0,Off,Off
13-02-2014,16:27:50,380.9,377.7,420.0 F,0,Off,Off
13-02-2014,16:27:55,383.2,380.4,420.0 F,0,Off,Off
13-02-2014,16:28:00,385.4,382.5,420.0 F,0,Off,Off
13-02-2014,16:28:05,387.5,384.7,420.0 F,0,Off,Off
13-02-2014,16:28:10,389.5,386.7,420.0 F,0,Off,Off
13-02-2014,16:28:15,392.2,389.5,420.0 F,0,Off,Off
13-02-2014,16:28:20,394.9,392.2,420.0 F,0,Off,Off
13-02-2014,16:28:25,396.6,394.9,420.0 F,0,Off,Off
13-02-2014,16:28:30,398.2,397.6,420.0 F,0,Off,Off
13-02-2014,16:28:35,400.1,400.3,420.0 F,0,Off,Off
13-02-2014,16:28:40,402.8,402.6,420.0 F,0,Off,Off
13-02-2014,16:28:45,405.3,404.4,420.0 F,0,Off,Off
13-02-2014,16:28:50,407.6,406.7,420.0 F,0,Off,Off
13-02-2014,16:28:55,410.2,409.5,420.0 F,0,Off,Off
13-02-2014,16:29:00,412,412,420.0 F,0,Off,Off
13-02-2014,16:29:05,413.9,414.2,420.0 F,0,Off,Off
13-02-2014,16:29:10,416.3,416.5,420.0 F,0,Off,Off
13-02-2014,16:29:15,418.4,418.7,420.0 F,0,Off,Off
13-02-2014,16:29:20,420.1,420.4,420.0 F,0,Off,Off
13-02-2014,16:29:25,421.3,422.1,420.0 F,0,Off,Off
13-02-2014,16:29:30,417.7,409.5,420.0 F,0,Off,Off
13-02-2014,16:29:35,401.2,366.1,200.0 F,0.1,Off,Off
13-02-2014,16:29:40,381.4,320.8,200.0 F,0.1,Off,Off
13-02-2014,16:29:45,367.3,284.4,200.0 F,0.1,Off,Off
13-02-2014,16:29:50,355.8,254.8,200.0 F,0.1,Off,Off
13-02-2014,16:29:55,346.1,231,200.0 F,0.1,Off,Off
13-02-2014,16:30:00,338.7,213.1,200.0 F,0.1,Off,Off
13-02-2014,16:30:05,333.1,198.2,200.0 F,0.1,Off,Off
13-02-2014,16:30:10,328.1,187,200.0 F,0.1,Off,Off
13-02-2014,16:30:15,324.1,178,200.0 F,0.1,Off,Off
13-02-2014,16:30:20,320.7,171.3,200.0 F,0.1,Off,Off
13-02-2014,16:30:25,318.4,166.3,200.0 F,0.1,Off,Off
13-02-2014,16:30:30,316.7,162.8,200.0 F,0.1,Off,Off
13-02-2014,16:30:35,315.6,160.6,200.0 F,0.1,Off,Off
13-02-2014,16:30:40,314.9,159.2,200.0 F,0.1,Off,Off
13-02-2014,16:30:45,314.2,158.7,200.0 F,0.1,Off,Off
13-02-2014,16:30:50,313.8,158.9,200.0 F,0.1,Off,Off
13-02-2014,16:30:55,313.1,159.6,405.0 F,0,Off,Off
13-02-2014,16:31:00,313.3,160.8,405.0 F,0,Off,Off
13-02-2014,16:31:05,313.7,162.3,405.0 F,0,Off,Off
13-02-2014,16:31:10,314.4,164.4,405.0 F,0,Off,Off
13-02-2014,16:31:15,314.3,166.3,405.0 F,0,Off,Off
13-02-2014,16:31:20,314.1,168.5,405.0 F,0,Off,Off
13-02-2014,16:31:25,314.3,170.8,405.0 F,0,Off,Off
13-02-2014,16:31:30,314.8,173.3,405.0 F,0,Off,Off
13-02-2014,16:31:35,315.4,175.8,405.0 F,0,Off,Off
13-02-2014,16:31:40,315.7,178.7,405.0 F,0,Off,Off
13-02-2014,16:31:45,316.5,181.3,405.0 F,0,Off,Off
13-02-2014,16:31:50,316.9,184.3,405.0 F,0,Off,Off
13-02-2014,16:31:55,317.2,187,405.0 F,0,Off,Off
13-02-2014,16:32:00,318.2,189.7,405.0 F,0,Off,Off
13-02-2014,16:32:05,319.3,192.4,405.0 F,0,Off,Off
13-02-2014,16:32:10,320.4,195.1,405.0 F,0,Off,Off
13-02-2014,16:32:15,322,197.8,405.0 F,0,Off,Off
13-02-2014,16:32:20,323.3,200.5,405.0 F,0,Off,Off
13-02-2014,16:32:25,324.3,203.2,405.0 F,0,Off,Off
13-02-2014,16:32:30,325.6,205.9,405.0 F,0,Off,Off
13-02-2014,16:32:35,326.8,208.6,405.0 F,0,Off,Off
13-02-2014,16:32:40,327.9,211.2,405.0 F,0,Off,Off
13-02-2014,16:32:45,328.8,213.8,405.0 F,0,Off,Off
13-02-2014,16:32:50,329.5,216.4,405.0 F,0,Off,Off
13-02-2014,16:32:55,330.3,218.8,405.0 F,0,Off,Off
13-02-2014,16:33:00,331.4,221.4,405.0 F,0,Off,Off
13-02-2014,16:33:05,332.3,223.8,405.0 F,0,Off,Off
13-02-2014,16:33:10,333.6,226,405.0 F,0,Off,Off
13-02-2014,16:33:15,334.9,228.4,405.0 F,0,Off,Off
13-02-2014,16:33:20,335.9,230.9,405.0 F,0,Off,Off
13-02-2014,16:33:25,336.4,233.3,405.0 F,0,Off,Off
13-02-2014,16:33:30,336.8,235.6,405.0 F,0,Off,Off
13-02-2014,16:33:35,337.7,237.7,405.0 F,0,Off,Off
13-02-2014,16:33:40,338.2,239.9,405.0 F,0,Off,Off
13-02-2014,16:33:45,338.6,242.1,405.0 F,0,Off,Off
13-02-2014,16:33:50,339.1,244.3,405.0 F,0,Off,Off
13-02-2014,16:33:55,339.8,246.4,405.0 F,0,Off,Off
13-02-2014,16:34:00,340.6,248.5,405.0 F,0,Off,Off
13-02-2014,16:34:05,341.2,250.6,405.0 F,0,Off,Off
13-02-2014,16:34:10,342,252.6,405.0 F,0,Off,Off
13-02-2014,16:34:15,343.1,254.5,405.0 F,0,Off,Off
13-02-2014,16:34:20,344,256.4,405.0 F,0,Off,Off
13-02-2014,16:34:25,344.5,258.3,405.0 F,0,Off,Off
13-02-2014,16:34:30,345.3,260,405.0 F,0,Off,Off
13-02-2014,16:34:35,346.3,262,405.0 F,0,Off,Off
13-02-2014,16:34:40,347.5,263.8,405.0 F,0,Off,Off
13-02-2014,16:34:45,348.9,265.5,405.0 F,0,Off,Off
13-02-2014,16:34:50,349.9,267.3,405.0 F,0,Off,Off
13-02-2014,16:34:55,350.9,269,405.0 F,0,Off,Off
13-02-2014,16:35:00,352.5,270.7,405.0 F,0,Off,Off
13-02-2014,16:35:05,353.5,272.5,405.0 F,0,Off,Off
13-02-2014,16:35:10,354.1,274.3,405.0 F,0,Off,Off
13-02-2014,16:35:15,354.7,276,405.0 F,0,Off,Off
13-02-2014,16:35:20,355.2,277.6,405.0 F,0,Off,Off
13-02-2014,16:35:25,356.2,279.1,405.0 F,0,Off,Off
13-02-2014,16:35:30,357.2,280.6,424.0 F,0,Off,Off
13-02-2014,16:35:35,356.5,282.3,424.0 F,0,Off,Off
13-02-2014,16:35:40,356.3,283.8,424.0 F,0,Off,Off
13-02-2014,16:35:45,356.7,285.4,424.0 F,0,Off,Off
13-02-2014,16:35:50,356.4,286.9,424.0 F,0,Off,Off
13-02-2014,16:35:55,356.4,288.3,424.0 F,0,Off,Off
13-02-2014,16:36:00,357.1,289.7,424.0 F,0,Off,Off
13-02-2014,16:36:05,357.3,291.2,424.0 F,0,Off,Off
13-02-2014,16:36:10,357.6,292.7,424.0 F,0,Off,Off
13-02-2014,16:36:15,358.5,294.1,424.0 F,0,Off,Off
13-02-2014,16:36:20,359.2,295.7,424.0 F,0,Off,Off
13-02-2014,16:36:25,359.9,297.1,424.0 F,0,Off,Off
13-02-2014,16:36:30,361,298.6,424.0 F,0,Off,Off
13-02-2014,16:36:35,362,300,424.0 F,0,Off,Off
13-02-2014,16:36:40,363.3,301.3,424.0 F,0,Off,Off
13-02-2014,16:36:45,364,302.7,424.0 F,0,Off,Off
13-02-2014,16:36:50,365.1,304.1,424.0 F,0,Off,Off
13-02-2014,16:36:55,365.9,305.7,424.0 F,0,Off,Off
13-02-2014,16:37:00,367,307.1,424.0 F,0,Off,Off
13-02-2014,16:37:05,368,308.5,424.0 F,0,Off,Off
13-02-2014,16:37:10,368.8,309.9,424.0 F,0,Off,Off
13-02-2014,16:37:15,369.6,311.3,424.0 F,0,Off,Off
13-02-2014,16:37:20,370.7,312.8,424.0 F,0,Off,Off
13-02-2014,16:37:25,371.8,314.3,424.0 F,0,Off,Off
13-02-2014,16:37:30,372.8,315.7,424.0 F,0,Off,Off
13-02-2014,16:37:35,373.3,317.1,424.0 F,0,Off,Off
13-02-2014,16:37:40,373.8,318.5,424.0 F,0,Off,Off
13-02-2014,16:37:45,374.8,320.1,424.0 F,0,Off,Off
13-02-2014,16:37:50,375.5,321.4,424.0 F,0,Off,Off
13-02-2014,16:37:55,376.1,322.9,424.0 F,0,Off,Off
13-02-2014,16:38:00,377.6,324.3,424.0 F,0,Off,Off
13-02-2014,16:38:05,378.7,325.7,424.0 F,0,Off,Off
13-02-2014,16:38:10,379.7,327.2,424.0 F,0,Off,Off
13-02-2014,16:38:15,380.5,328.7,424.0 F,0,Off,Off
13-02-2014,16:38:20,381.5,330,424.0 F,0,Off,Off
13-02-2014,16:38:25,382.6,331.6,424.0 F,0,Off,Off
13-02-2014,16:38:30,383.4,332.9,424.0 F,0,Off,Off
13-02-2014,16:38:35,384.1,334.5,424.0 F,0,Off,Off
13-02-2014,16:38:40,384.9,336,424.0 F,0,Off,Off
13-02-2014,16:38:45,385.9,337.5,424.0 F,0,Off,Off
13-02-2014,16:38:50,386.9,338.9,424.0 F,0,Off,Off
13-02-2014,16:38:55,387.7,340.2,424.0 F,0,Off,Off
13-02-2014,16:39:00,388.9,341.8,424.0 F,0,Off,Off
13-02-2014,16:39:05,390.4,343.3,424.0 F,0,Off,Off
13-02-2014,16:39:10,391.4,344.7,424.0 F,0,Off,Off
13-02-2014,16:39:15,392.3,346.1,424.0 F,0,Off,Off
13-02-2014,16:39:20,393.3,347.5,424.0 F,0,Off,Off
13-02-2014,16:39:25,394,349,424.0 F,0,Off,Off
13-02-2014,16:39:30,394.9,350.5,424.0 F,0,Off,Off
13-02-2014,16:39:35,396.1,352.1,424.0 F,0,Off,Off
13-02-2014,16:39:40,397,353.7,424.0 F,0,Off,Off
13-02-2014,16:39:45,397.8,355.3,424.0 F,0,Off,Off
13-02-2014,16:39:50,398.5,356.8,424.0 F,0,Off,Off
13-02-2014,16:39:55,399.1,358.2,424.0 F,0,Off,Off
13-02-2014,16:40:00,400.4,359.8,424.0 F,0,Off,Off
13-02-2014,16:40:05,401.3,361.2,424.0 F,0,Off,Off
13-02-2014,16:40:10,402.6,362.8,424.0 F,0,Off,Off
13-02-2014,16:40:15,403.6,364.3,424.0 F,0,Off,Off
13-02-2014,16:40:20,404.4,365.9,424.0 F,0,Off,Off
13-02-2014,16:40:25,405.6,367.5,424.0 F,0,Off,Off
13-02-2014,16:40:30,406.9,369,424.0 F,0,Off,Off
13-02-2014,16:40:35,408.2,370.6,424.0 F,0,Off,Off
13-02-2014,16:40:40,409.3,372.4,424.0 F,0,Off,Off
13-02-2014,16:40:45,410.2,374.1,424.0 F,0,Off,Off
13-02-2014,16:40:50,411.1,375.9,424.0 F,0,Off,Off
13-02-2014,16:40:55,412.1,377.4,424.0 F,0,Off,Off
13-02-2014,16:41:00,413.2,379.2,424.0 F,0,Off,Off
13-02-2014,16:41:05,414.6,381.1,424.0 F,0,Off,Off
13-02-2014,16:41:10,415.6,382.9,424.0 F,0,Off,Off
13-02-2014,16:41:15,416.6,384.8,424.0 F,0,Off,Off
13-02-2014,16:41:20,418.5,386.7,440.0 F,0,Off,Off
13-02-2014,16:41:25,421.9,388.6,440.0 F,0,Off,Off
13-02-2014,16:41:30,424.7,390.6,440.0 F,0,Off,Off
13-02-2014,16:41:35,427.4,392.7,440.0 F,0,Off,Off
13-02-2014,16:41:40,430,394.9,440.0 F,0,Off,Off
13-02-2014,16:41:45,432.3,396.9,440.0 F,0,Off,Off
13-02-2014,16:41:50,434.9,399.1,440.0 F,0,Off,Off
13-02-2014,16:41:55,436.9,401.2,440.0 F,0,Off,Off
13-02-2014,16:42:00,439,403,440.0 F,0,Off,Off
13-02-2014,16:42:05,440.7,405,440.0 F,0,Off,Off
13-02-2014,16:42:10,441.8,406.7,440.0 F,0,Off,Off
13-02-2014,16:42:15,442.6,408.4,440.0 F,0,Off,Off
13-02-2014,16:42:20,443.4,410.2,440.0 F,0,Off,Off
13-02-2014,16:42:25,443.7,411.7,440.0 F,0,Off,Off
13-02-2014,16:42:30,443.7,413,440.0 F,0,Off,Off
13-02-2014,16:42:35,443.6,414.6,440.0 F,0,Off,Off
13-02-2014,16:42:40,443.3,416,440.0 F,0,Off,Off
13-02-2014,16:42:45,442.7,417.4,440.0 F,0,Off,Off
13-02-2014,16:42:50,442.1,418.9,440.0 F,0,Off,Off
13-02-2014,16:42:55,441.7,420.1,440.0 F,0,Off,Off
13-02-2014,16:43:00,441,421.8,440.0 F,0,Off,Off
13-02-2014,16:43:05,440.3,423.2,440.0 F,0,Off,Off
13-02-2014,16:43:10,439.7,424.6,440.0 F,0,Off,Off
13-02-2014,16:43:15,439.5,426.2,200.0 F,0,On,On
13-02-2014,16:43:20,436.8,427.6,200.0 F,0,On,Off
13-02-2014,16:43:25,431.4,425.5,200.0 F,0,On,Off
13-02-2014,16:43:30,427.1,420.2,200.0 F,0,On,Off
13-02-2014,16:43:35,424.5,415.6,200.0 F,0,On,Off
13-02-2014,16:43:40,425.7,414.4,200.0 F,0,On,Off
13-02-2014,16:43:45,426.4,413.8,200.0 F,0,On,Off
13-02-2014,16:43:50,426.1,412.5,200.0 F,0,On,Off
13-02-2014,16:43:55,424,409.3,200.0 F,0,On,Off
13-02-2014,16:44:00,421.9,406,200.0 F,0,On,Off
13-02-2014,16:44:05,420.4,402.9,200.0 F,0,On,Off
13-02-2014,16:44:10,418.7,399.6,200.0 F,0,On,Off
13-02-2014,16:44:15,416.9,396.8,200.0 F,0,On,Off
13-02-2014,16:44:20,415.5,394.3,200.0 F,0,On,Off
13-02-2014,16:44:25,414,391.7,200.0 F,0,On,Off
13-02-2014,16:44:30,412.9,389.5,200.0 F,0,On,Off
13-02-2014,16:44:35,411.6,387.6,200.0 F,0,On,Off
13-02-2014,16:44:40,410.2,385.7,200.0 F,0,On,Off
13-02-2014,16:44:45,408.6,383.7,200.0 F,0,On,Off
13-02-2014,16:44:50,407,382.2,200.0 F,0,On,Off
13-02-2014,16:44:55,405.7,380.6,200.0 F,0,On,Off
13-02-2014,16:45:00,404.3,379.3,200.0 F,0,On,Off
13-02-2014,16:45:05,403.1,378,200.0 F,0,On,Off
13-02-2014,16:45:10,401.9,377,200.0 F,0,On,Off
13-02-2014,16:45:15,400.8,375.6,200.0 F,0,On,Off
13-02-2014,16:45:20,399.4,374.2,200.0 F,0,On,Off
13-02-2014,16:45:25,397.9,372.4,200.0 F,0,On,Off
13-02-2014,16:45:30,396.4,370.7,200.0 F,0,On,Off
13-02-2014,16:45:35,394.9,369.2,200.0 F,0,On,Off
13-02-2014,16:45:40,393.4,367.9,200.0 F,0,On,Off
13-02-2014,16:45:45,392.2,366.7,200.0 F,0,On,Off
13-02-2014,16:45:50,391.2,365.8,200.0 F,0,On,Off
13-02-2014,16:45:55,390.3,364.9,200.0 F,0,On,Off
13-02-2014,16:46:00,389.5,363.6,200.0 F,0,On,Off
13-02-2014,16:46:05,388.6,362.8,200.0 F,0,On,Off
13-02-2014,16:46:10,387.7,362,200.0 F,0,On,Off
13-02-2014,16:46:15,386.5,361.2,200.0 F,0,On,Off
13-02-2014,16:46:20,385.3,360.7,200.0 F,0,On,Off
13-02-2014,16:46:25,384.6,360.2,200.0 F,0,On,Off
13-02-2014,16:46:30,383.7,359.3,200.0 F,0,On,Off
13-02-2014,16:46:35,382.9,358,200.0 F,0,On,Off
13-02-2014,16:46:40,382.1,356.8,200.0 F,0,On,Off
13-02-2014,16:46:45,381.1,355.3,200.0 F,0,On,Off
13-02-2014,16:46:50,380.4,354.2,200.0 F,0,On,Off
13-02-2014,16:46:55,379.5,353.5,200.0 F,0,On,Off
13-02-2014,16:47:00,378.9,352.6,200.0 F,0,On,Off
13-02-2014,16:47:05,378.3,351.7,200.0 F,0,On,Off
13-02-2014,16:47:10,377.9,350.8,200.0 F,0,On,Off
13-02-2014,16:47:15,377,349.8,200.0 F,0,Off,Off
13-02-2014,16:47:20,376,348.9,200.0 F,0,Off,Off
13-02-2014,16:47:25,374.6,347.7,200.0 F,0,Off,Off
13-02-2014,16:47:30,373.2,346.7,200.0 F,0,Off,Off
13-02-2014,16:47:35,371.9,345.6,200.0 F,0,Off,Off
13-02-2014,16:47:40,370.7,344.5,200.0 F,0,Off,Off
13-02-2014,16:47:45,369.5,343.3,200.0 F,0,On,Off
13-02-2014,16:47:50,368.6,342.2,200.0 F,0,On,Off
13-02-2014,16:47:55,367.8,341.1,200.0 F,0,On,Off
13-02-2014,16:48:00,367,339.9,200.0 F,0,On,Off
13-02-2014,16:48:05,365.9,338.8,200.0 F,0,On,Off
13-02-2014,16:48:10,365.2,338.1,200.0 F,0,On,Off
13-02-2014,16:48:15,364.3,336.9,200.0 F,0,On,Off
13-02-2014,16:48:20,363.5,335.9,200.0 F,0,On,Off
13-02-2014,16:48:25,362.6,335.8,200.0 F,0,On,Off
13-02-2014,16:48:30,361.7,335.5,200.0 F,0,On,Off
13-02-2014,16:48:35,360.7,335,200.0 F,0,On,Off
13-02-2014,16:48:40,359.7,334.4,200.0 F,0,On,Off
13-02-2014,16:48:45,358.7,333.6,200.0 F,0,On,Off
13-02-2014,16:48:50,357.8,332.5,200.0 F,0,On,Off
13-02-2014,16:48:55,357.2,331.9,200.0 F,0,On,Off
13-02-2014,16:49:00,356.7,331.5,200.0 F,0,On,Off
13-02-2014,16:49:05,356.1,330.7,200.0 F,0,Off,Off
13-02-2014,16:49:10,355.5,330,200.0 F,0,Off,Off
13-02-2014,16:49:15,354.4,329.2,200.0 F,0,Off,Off
13-02-2014,16:49:20,353.3,328.4,200.0 F,0,Off,Off
13-02-2014,16:49:25,352.4,327.4,200.0 F,0,Off,Off
13-02-2014,16:49:30,351.4,325.7,200.0 F,0,Off,Off
13-02-2014,16:49:35,350.3,324.3,200.0 F,0,Off,Off
13-02-2014,16:49:40,349.3,323.6,200.0 F,0,Off,Off
13-02-2014,16:49:45,348.4,323,200.0 F,0,Off,Off
13-02-2014,16:49:50,347.2,322.5,200.0 F,0,Off,Off
13-02-2014,16:49:55,346.1,322,200.0 F,0,Off,Off
13-02-2014,16:50:00,345.1,321.5,200.0 F,0,Off,Off
13-02-2014,16:50:05,344.2,320.6,200.0 F,0,Off,Off
13-02-2014,16:50:10,343.3,319.6,200.0 F,0,Off,Off
13-02-2014,16:50:15,342.7,318.6,200.0 F,0,Off,Off
13-02-2014,16:50:20,342,318,200.0 F,0,Off,Off
13-02-2014,16:50:25,341.3,317.4,200.0 F,0,Off,Off
13-02-2014,16:50:30,340.8,316.1,200.0 F,0,Off,Off
13-02-2014,16:50:35,340,315.4,200.0 F,0,Off,Off
13-02-2014,16:50:40,339.3,314.7,200.0 F,0,Off,Off
13-02-2014,16:50:45,338.3,313.9,200.0 F,0,Off,Off
13-02-2014,16:50:50,337.3,313,200.0 F,0,Off,Off
13-02-2014,16:50:55,336.5,312.1,200.0 F,0,Off,Off
13-02-2014,16:51:00,336,310.9,200.0 F,0,Off,Off
13-02-2014,16:51:05,335.1,310.3,200.0 F,0,Off,Off
13-02-2014,16:51:10,334.1,309.7,200.0 F,0,Off,Off
13-02-2014,16:51:15,333.2,309,200.0 F,0,Off,Off
13-02-2014,16:51:20,332.2,308.3,200.0 F,0,Off,Off
13-02-2014,16:51:25,331.5,307.8,200.0 F,0,Off,Off
13-02-2014,16:51:30,330.9,307.1,200.0 F,0,Off,Off
13-02-2014,16:51:35,330.1,306.7,200.0 F,0,Off,Off
13-02-2014,16:51:40,329.3,306,200.0 F,0,Off,Off
13-02-2014,16:51:45,328.4,305.6,200.0 F,0,Off,Off
13-02-2014,16:51:50,327.9,305,200.0 F,0,Off,Off
13-02-2014,16:51:55,327.1,304.7,200.0 F,0,Off,Off
13-02-2014,16:52:00,326.4,304,200.0 F,0,Off,Off
13-02-2014,16:52:05,326.1,303.3,200.0 F,0,Off,Off
13-02-2014,16:52:10,325.7,302.6,200.0 F,0,Off,Off
13-02-2014,16:52:15,325.3,301.6,200.0 F,0,Off,Off
13-02-2014,16:52:20,325,300.7,200.0 F,0,Off,Off
13-02-2014,16:52:25,324.7,299.6,200.0 F,0,Off,Off
13-02-2014,16:52:30,324.5,298.7,200.0 F,0,Off,Off
13-02-2014,16:52:35,323.6,298,200.0 F,0,Off,Off
